"entrezgene_id","ensembl_gene_id","hgnc_symbol","external_gene_name","log2FoldChange_soft_stiff","stat_soft_stiff","padj_soft_stiff"
"6252",9827,"ENSG00000107185","RGP1","RGP1",0.10146811079651,1.42731045012144,0.215805477791442
"6253",9828,"ENSG00000110237","ARHGEF17","ARHGEF17",1.60131212287236,20.1774233868382,1.13510367319563e-88
"6254",9829,"ENSG00000116675","DNAJC6","DNAJC6",-0.741348542708503,-4.88377089587791,3.09337786469974e-06
"6255",9830,"ENSG00000106785","TRIM14","TRIM14",-0.921970975301805,-11.795088672934,4.78822878636273e-31
"6256",9831,"ENSG00000276340","ZNF623","ZNF623",0.18784764073925,2.00392447085529,0.0733948595290984
"6257",9831,"ENSG00000183309","ZNF623","ZNF623",0.18784764073925,2.00392447085529,0.0733948595290984
"6258",9832,"ENSG00000176049","JAKMIP2","JAKMIP2",1.83577413256742,1.46953256043768,0.201224087980497
"6259",9833,"ENSG00000165304","MELK","MELK",-0.956342531960234,-10.5443486987905,4.77386157407763e-25
"6260",9836,"ENSG00000168806","LCMT2","LCMT2",-1.50749022547848,-11.9169423445837,1.14108306796662e-31
"6261",9837,"ENSG00000101003","GINS1","GINS1",-1.2581187308052,-13.6656092191683,2.74272929192251e-41
"6262",9839,"ENSG00000169554","ZEB2","ZEB2",1.20573747383662,13.0881982541544,5.83526464347095e-38
"6263",9841,"ENSG00000112365","ZBTB24","ZBTB24",-1.05382965035763,-9.31249029857752,8.62936201206519e-20
"6264",9842,"ENSG00000277111","PLEKHM1","PLEKHM1",-0.321745734304893,-3.89179933828438,0.000242893380193808
"6265",9842,"ENSG00000276358","PLEKHM1","PLEKHM1",-0.321745734304893,-3.89179933828438,0.000242893380193808
"6266",9842,"ENSG00000225190","PLEKHM1","PLEKHM1",-0.321745734304893,-3.89179933828438,0.000242893380193808
"6267",9843,"ENSG00000089472","HEPH","HEPH",2.27382504584016,3.39403354217641,0.00152133416455637
"6268",9844,"ENSG00000155849","ELMO1","ELMO1",-0.326508976142894,-2.56597962247108,0.0191285304332498
"6269",9846,"ENSG00000033327","GAB2","GAB2",0.834114595357954,4.7693332897757,5.39244712216641e-06
"6270",9847,"ENSG00000111731","C2CD5","C2CD5",-0.145027122724703,-1.36546033114844,0.238061357065248
"6271",9848,"ENSG00000198948","MFAP3L","MFAP3L",-1.04512902741521,-5.17961548568043,7.00949685301801e-07
"6272",9849,"ENSG00000177853","ZNF518A","ZNF518A",0.290781159779273,2.87174555701292,0.00810507978371562
"6273",9851,"ENSG00000198920","KIAA0753","KIAA0753",0.129800549273365,1.08953194349656,0.356464901611946
"6274",9852,"ENSG00000178567","EPM2AIP1","EPM2AIP1",0.148118227989688,1.47556354104606,0.199347298468633
"6275",9853,"ENSG00000198853","RUSC2","RUSC2",-0.658484964380785,-7.31067303230969,1.24717976774269e-12
"6276",9854,"ENSG00000172375","C2CD2L","C2CD2L",-1.31596764031037,-12.9029795969412,6.30714513353637e-37
"6277",9855,"ENSG00000006607","FARP2","FARP2",-0.73549799467382,-7.11855120624698,4.94805425496783e-12
"6278",9856,"ENSG00000137261","KIAA0319","KIAA0319",-0.365544608987309,-0.709376020145482,0.562555665372435
"6279",9857,"ENSG00000135837","CEP350","CEP350",-0.0221495304472799,-0.259626637218672,0.844936617488094
"6280",9858,"ENSG00000196422","PPP1R26","PPP1R26",-0.192508461245356,-2.38873243004369,0.0301985975219839
"6281",9859,"ENSG00000276725","CEP170","CEP170",0.24662668986703,2.82696388381108,0.00924913889388249
"6282",9859,"ENSG00000143702","CEP170","CEP170",0.24662668986703,2.82696388381108,0.00924913889388249
"6283",9860,"ENSG00000198799","LRIG2","LRIG2",1.04257317931059,10.46187243926,1.12186382795151e-24
"6284",9861,"ENSG00000163636","PSMD6","PSMD6",-1.22242995490637,-15.9817763761924,4.8523835210744e-56
"6285",9862,"ENSG00000008838","MED24","MED24",-0.486950624904802,-6.21797670065054,1.92537456211631e-09
"6286",9866,"ENSG00000166436","TRIM66","TRIM66",0.98581365108893,8.59312840137177,5.11147380373463e-17
"6287",9867,"ENSG00000198961","PJA2","PJA2",0.730732987281159,9.71498317487766,1.95518925506985e-21
"6288",9868,"ENSG00000154174","TOMM70","TOMM70",-0.331820069259214,-3.95228952426037,0.000191057468809075
"6289",9869,"ENSG00000143379","SETDB1","SETDB1",0.331594448095116,3.88867787652229,0.00024589858332773
"6290",9870,"ENSG00000119682","AREL1","AREL1",-0.908589142352171,-12.1691218300897,5.72427256490536e-33
"6291",9871,"ENSG00000150961","SEC24D","SEC24D",0.0741255697580953,0.939078550216472,0.4326121413406
"6292",9873,"ENSG00000137478","FCHSD2","FCHSD2",0.155291733810005,1.57238020422876,0.16971116382395
"6293",9874,"ENSG00000198586","TLK1","TLK1",-0.0108081364811183,-0.121106190995544,0.92824447472692
"6294",9875,"ENSG00000142207","URB1","URB1",-0.920524268098143,-13.7666033867321,6.98917741793439e-42
"6295",9877,"ENSG00000058673","ZC3H11A","ZC3H11A",0.416297761249936,5.78216109727076,2.60897867362276e-08
"6296",9878,"ENSG00000092203","TOX4","TOX4",0.314505405096477,4.12433822957846,9.54029187053062e-05
"6297",9879,"ENSG00000145833","DDX46","DDX46",-1.34232447308265,-16.3550766924748,1.24416104601536e-58
"6298",9880,"ENSG00000166860","ZBTB39","ZBTB39",-0.781437501347849,-6.94123232093648,1.70966627568627e-11
"6299",9881,"ENSG00000168016","TRANK1","TRANK1",0.906531175330849,7.88419263077863,1.67046632327669e-14
"6300",9882,"ENSG00000136111","TBC1D4","TBC1D4",-1.14584017321231,-11.1352740313026,8.44180585058628e-28
"6301",9883,"ENSG00000196313","POM121","POM121",-0.601799425434437,-8.50517364417811,1.07638606381762e-16
"6302",9884,"ENSG00000274332","LRRC37A2","LRRC37A2",0.433157825038536,3.3814366321262,0.00158891369471702
"6303",9884,"ENSG00000278742","LRRC37A","LRRC37A",0.433157825038536,3.3814366321262,0.00158891369471702
"6304",9884,"ENSG00000277221","LRRC37A2","LRRC37A2",0.433157825038536,3.3814366321262,0.00158891369471702
"6305",9884,"ENSG00000176681","LRRC37A","LRRC37A",0.433157825038536,3.3814366321262,0.00158891369471702
"6306",9884,"ENSG00000238083","LRRC37A2","LRRC37A2",0.433157825038536,3.3814366321262,0.00158891369471702
"6307",9885,"ENSG00000130703","OSBPL2","OSBPL2",0.43618848062883,4.01702873657313,0.000147464733166363
"6308",9886,"ENSG00000072422","RHOBTB1","RHOBTB1",0.40843124485014,3.72369597065717,0.000463062158673058
"6309",9887,"ENSG00000116698","SMG7","SMG7",-0.354394502467434,-5.29915672074513,3.74838311794751e-07
"6310",9889,"ENSG00000100426","ZBED4","ZBED4",-0.538810059471726,-7.48524461665419,3.48058297807909e-13
"6311",9890,"ENSG00000117600","PLPPR4","PLPPR4",-0.249648619718467,-0.488434164422928,0.698418330285774
"6312",9891,"ENSG00000074590","NUAK1","NUAK1",-0.168360840144591,-1.31605042184637,0.257249705499718
"6313",9894,"ENSG00000100726","TELO2","TELO2",-1.20994645969134,-14.5058695383138,2.28089268048477e-46
"6314",9895,"ENSG00000196663","TECPR2","TECPR2",-0.302923201833635,-3.01220892574565,0.00529061561813366
"6315",9896,"ENSG00000112367","FIG4","FIG4",0.358251234208911,2.94005288478266,0.00660148215704452
"6316",9897,"ENSG00000164961","WASHC5","WASHC5",-0.312504770272207,-3.78734991722785,0.000363272185871577
"6317",9898,"ENSG00000143569","UBAP2L","UBAP2L",-0.46684855540461,-7.17160057730224,3.39725505083018e-12
"6318",9900,"ENSG00000159164","SV2A","SV2A",0.39311773538588,3.63681826788546,0.000641269843759491
"6319",9901,"ENSG00000196220","SRGAP3","SRGAP3",0.507375552003047,2.05933556698226,0.065143357379343
"6320",9902,"ENSG00000011028","MRC2","MRC2",1.67572024792276,21.0282137167923,3.12782353838689e-96
"6321",9903,"ENSG00000162413","KLHL21","KLHL21",-0.646722749239752,-8.04810921822133,4.5875612354867e-15
"6322",9904,"ENSG00000122965","RBM19","RBM19",-0.995852496983806,-12.5424495543868,5.9537509217465e-35
"6323",9905,"ENSG00000141258","SGSM2","SGSM2",1.2329693777858,13.4400166561151,5.69944582791936e-40
"6324",9907,"ENSG00000242802","AP5Z1","AP5Z1",0.263477206282689,2.56423331280066,0.0192200662103889
"6325",9908,"ENSG00000138757","G3BP2","G3BP2",-0.500451380537195,-6.90284959421085,2.22641370852612e-11
"6326",9909,"ENSG00000198837","DENND4B","DENND4B",-0.127999172218584,-1.77238335469139,0.11746960269005
"6327",9910,"ENSG00000152061","RABGAP1L","RABGAP1L",0.369701755388607,3.03474046089186,0.0049390606305833
"6328",9911,"ENSG00000133069","TMCC2","TMCC2",0.168575951977407,0.657174644551247,0.593918505499904
"6329",9912,"ENSG00000006740","ARHGAP44","ARHGAP44",0.922912633960875,3.48706159947767,0.00110022663813419
"6330",9913,"ENSG00000119760","SUPT7L","SUPT7L",0.029409216101543,0.350071041251512,0.786227266977909
"6331",9914,"ENSG00000064270","ATP2C2","ATP2C2",1.59519790475383,5.94970120470066,9.796727386934e-09
"6332",9915,"ENSG00000172379","ARNT2","ARNT2",4.24423787956571,15.4930931013144,9.76431457141389e-53
"6333",9917,"ENSG00000116199","FAM20B","FAM20B",-0.655591178629042,-7.47724203757913,3.69162463406056e-13
"6334",9918,"ENSG00000010292","NCAPD2","NCAPD2",-0.238392053305926,-2.86236592036313,0.00833581430733721
"6335",9919,"ENSG00000148396","SEC16A","SEC16A",-0.787933043541805,-12.5136925376304,8.51226367819721e-35
"6336",9920,"ENSG00000273645","KBTBD11","KBTBD11",-0.0516820199209133,-0.248537348250687,0.851182875735337
"6337",9920,"ENSG00000176595","KBTBD11","KBTBD11",-0.0516820199209133,-0.248537348250687,0.851182875735337
"6338",9921,"ENSG00000022840","RNF10","RNF10",-0.107626455269694,-1.6302367818292,0.153156899542483
"6339",9922,"ENSG00000144711","IQSEC1","IQSEC1",0.124498845321664,1.50152132227885,0.191103457598476
"6340",9923,"ENSG00000184677","ZBTB40","ZBTB40",-0.0145896207102905,-0.18515219974752,0.889236305652794
"6341",9924,"ENSG00000135473","PAN2","PAN2",1.14504483261677,13.7943959760738,4.78269796137779e-42
"6342",9925,"ENSG00000168795","ZBTB5","ZBTB5",0.118343102966667,1.1282704441667,0.338162079365793
"6343",9926,"ENSG00000123684","LPGAT1","LPGAT1",-0.157404403654697,-1.90345699820249,0.0904872632539256
"6344",9927,"ENSG00000116688","MFN2","MFN2",-1.25543954913749,-17.3234351450396,1.25900018776109e-65
"6345",9928,"ENSG00000118193","KIF14","KIF14",-0.866585828058737,-9.27349654014018,1.2369567905686e-19
"6346",9929,"ENSG00000100221","JOSD1","JOSD1",-0.013501183267518,-0.198079550146008,0.881713803108563
"6347",9931,"ENSG00000198265","HELZ","HELZ",0.664732579227991,7.17607213289488,3.29083363388179e-12
"6348",9933,"ENSG00000080608","PUM3","PUM3",-1.56827755235827,-16.8992511560329,1.63648380255886e-62
"6349",9935,"ENSG00000204103","MAFB","MAFB",2.62401316077336,12.5562038949529,5.01717007319237e-35
"6350",9936,"ENSG00000241399","CD302","CD302",0.0869561482625695,0.198922637576991,0.881152458893615
"6351",9937,"ENSG00000198924","DCLRE1A","DCLRE1A",-0.506494922159513,-4.82141333515269,4.19789598621062e-06
"6352",9938,"ENSG00000163219","ARHGAP25","ARHGAP25",1.06672796141434,0.847526996498156,0.482651182580996
"6353",9939,"ENSG00000265241","RBM8A","RBM8A",-0.746820697984506,-8.74077234713806,1.43619828486003e-17
"6354",9940,"ENSG00000008226","DLEC1","DLEC1",-0.176120783518188,-0.849641602453302,0.481518639296977
"6355",9941,"ENSG00000157036","EXOG","EXOG",-1.20098882428384,-9.20780026050972,2.25833176590968e-19
"6356",9942,"ENSG00000093217","XYLB","XYLB",-0.617300649980795,-5.71500722552407,3.82811159422193e-08
"6357",9943,"ENSG00000172939","OXSR1","OXSR1",-0.000736676932232826,-0.00969540413169685,0.994344235905548
"6358",9945,"ENSG00000131459","GFPT2","GFPT2",-0.79535340601634,-8.59886367116741,4.86515611750127e-17
"6359",9946,"ENSG00000205758","CRYZL1","CRYZL1",0.682424327437756,5.6854298443057,4.52102304638476e-08
"6360",9947,"ENSG00000155495","MAGEC1","MAGEC1",-0.281266018888802,-3.61997841532652,0.000681613441364446
"6361",9948,"ENSG00000071127","WDR1","WDR1",-0.904216360828556,-13.9261111493938,7.93473171753053e-43
"6362",9949,"ENSG00000101935","AMMECR1","AMMECR1",-0.727656499638352,-8.24677635692029,9.18335043922709e-16
"6363",9950,"ENSG00000066455","GOLGA5","GOLGA5",0.0625506040979191,0.633161004726029,0.608385731313479
"6364",9953,"ENSG00000125430","HS3ST3B1","HS3ST3B1",-0.918195959274703,-6.61910272880275,1.49451934562688e-10
"6365",9955,"ENSG00000153976","HS3ST3A1","HS3ST3A1",-1.48474241930132,-12.4652817781344,1.54667129762355e-34
"6366",9957,"ENSG00000002587","HS3ST1","HS3ST1",-2.41396341915834,-6.27345251620107,1.36683281324656e-09
"6367",9958,"ENSG00000135655","USP15","USP15",-0.505951092535769,-5.9509613901182,9.72323297643766e-09
"6368",9960,"ENSG00000140455","USP3","USP3",0.00450598906788919,0.0554579934081199,0.967518055243957
"6369",9961,"ENSG00000013364","MVP","MVP",0.251976156185251,3.39255692997751,0.00152877289215786
"6370",9962,"ENSG00000089057","SLC23A2","SLC23A2",0.0662577026419355,0.873022688714005,0.468443905289132
"6371",9963,"ENSG00000170482","SLC23A1","SLC23A1",0.473067515608208,0.708807096203862,0.562784730475631
"6372",9967,"ENSG00000054118","THRAP3","THRAP3",-0.496038514956449,-7.77338433767301,3.9489470594126e-14
"6373",9968,"ENSG00000184634","MED12","MED12",0.313002438760431,3.45189451330388,0.00124498812744875
"6374",9969,"ENSG00000108510","MED13","MED13",-0.406531934102369,-5.13754718428765,8.7010923723283e-07
"6375",9970,"ENSG00000143257","NR1I3","NR1I3",-0.977445771525553,-3.23010433708972,0.00263995166987587
"6376",9971,"ENSG00000012504","NR1H4","NR1H4",0.0257247780855708,0.0409973885294258,0.976375047889117
"6377",9972,"ENSG00000124789","NUP153","NUP153",-0.903015053195105,-12.9714009708877,2.63358631178324e-37
"6378",9973,"ENSG00000173992","CCS","CCS",0.699716393413959,4.93800946589504,2.37102679061775e-06
"6379",9975,"ENSG00000174738","NR1D2","NR1D2",-0.199109583766725,-0.8420031676438,0.485772386248431
"6380",9976,"ENSG00000110852","CLEC2B","CLEC2B",5.22190940719594,8.17464966859363,1.65289570797727e-15
"6381",9978,"ENSG00000100387","RBX1","RBX1",-0.411648266230845,-4.12468050442917,9.52725242870968e-05
"6382",9980,"ENSG00000142197","DOP1B","DOP1B",-0.00949128124588428,-0.0699543584722725,0.959120813817022
"6383",9984,"ENSG00000079134","THOC1","THOC1",-0.325385752493077,-3.38656527347077,0.00156126843072804
"6384",9985,"ENSG00000285007","REC8","REC8",-0.251422608425635,-1.68037410933736,0.139961149274075
"6385",9985,"ENSG00000100918","REC8","REC8",-0.251422608425635,-1.68037410933736,0.139961149274075
"6386",9986,"ENSG00000173653","RCE1","RCE1",-0.415808046017804,-3.75859407330305,0.000405554213316141
"6387",9987,"ENSG00000152795","HNRNPDL","HNRNPDL",-0.421030349656726,-6.14958576145068,2.93562217152922e-09
"6388",9988,"ENSG00000135164","DMTF1","DMTF1",0.93857345066298,10.5182251862591,6.26747847204399e-25
"6389",9989,"ENSG00000154845","PPP4R1","PPP4R1",-0.944921098759792,-13.2598422678302,6.22771013535014e-39
"6390",9990,"ENSG00000140199","SLC12A6","SLC12A6",-0.0715490635297468,-0.862267279587383,0.474277734169575
"6391",9991,"ENSG00000119314","PTBP3","PTBP3",-0.498313460486461,-5.42961164016793,1.86547784606066e-07
"6392",9992,"ENSG00000159197","KCNE2","KCNE2",-0.280704208322852,-0.230061221012553,0.862098141806793
"6393",9993,"ENSG00000070413","DGCR2","DGCR2",0.173916565303445,2.04488578911494,0.0672083803780733
"6394",9994,"ENSG00000288475","CASP8AP2","CASP8AP2",-0.427598362230882,-3.616913298387,0.000689213806920597
"6395",9994,"ENSG00000118412","CASP8AP2","CASP8AP2",-0.427598362230882,-3.616913298387,0.000689213806920597
"6396",9997,"ENSG00000284194","SCO2","SCO2",-0.347651727323092,-2.83243421627817,0.00910234977629206
"6397",10000,"ENSG00000275199","AKT3","AKT3",0.836342311672401,4.77651767469246,5.21330384715925e-06
"6398",10000,"ENSG00000117020","AKT3","AKT3",0.836342311672401,4.77651767469246,5.21330384715925e-06
"6399",10001,"ENSG00000133997","MED6","MED6",-0.437783394647721,-3.65670534609599,0.000595072881265545
"6400",10002,"ENSG00000278570","NR2E3","NR2E3",0.439756020504104,0.296136469829043,0.821275555182731
"6401",10003,"ENSG00000285516","NAALAD2","NAALAD2",-0.536960463780984,-1.61092078758761,0.158485933238506
"6402",10003,"ENSG00000077616","NAALAD2","NAALAD2",-0.536960463780984,-1.61092078758761,0.158485933238506
"6403",10004,"ENSG00000168060","NAALADL1","NAALADL1",-0.484186684166345,-0.418463495460534,0.743065477221414
"6404",10005,"ENSG00000101473","ACOT8","ACOT8",0.72740162504328,5.39414703071431,2.2564995095514e-07
"6405",10006,"ENSG00000136754","ABI1","ABI1",0.178871971910558,2.16232517997298,0.0517861196295906
"6406",10007,"ENSG00000113552","GNPDA1","GNPDA1",-0.727769728443662,-9.0990918097859,6.03147443121778e-19
"6407",10008,"ENSG00000175538","KCNE3","KCNE3",5.16367763432147,3.97412077074523,0.000175137972661958
"6408",10009,"ENSG00000177485","ZBTB33","ZBTB33",0.105417898630189,1.17475433509965,0.316703722903694
"6409",10010,"ENSG00000136560","TANK","TANK",0.48827701932634,5.28419310644983,4.05649894285605e-07
"6410",10011,"ENSG00000213523","SRA1","SRA1",-1.04637457335225,-8.89290124337839,3.79818782026882e-18
"6411",10013,"ENSG00000094631","HDAC6","HDAC6",0.318359116912904,3.26231767340025,0.0023753987518762
"6412",10014,"ENSG00000108840","HDAC5","HDAC5",1.20711358198163,14.8167712580475,2.48784397118071e-48
"6413",10015,"ENSG00000170248","PDCD6IP","PDCD6IP",0.104800209897579,1.5798931059537,0.167460625842269
"6414",10016,"ENSG00000249915","PDCD6","PDCD6",-0.295800867190828,-4.0856119918991,0.00011190728574975
"6415",10018,"ENSG00000153094","BCL2L11","BCL2L11",-0.585104588893207,-3.14841406171605,0.00345046626598633
"6416",10019,"ENSG00000111252","SH2B3","SH2B3",-0.162009699953844,-2.37818115522581,0.0309944612938643
"6417",10020,"ENSG00000159921","GNE","GNE",0.0127668057495862,0.145984980408069,0.913267501009594
"6418",10021,"ENSG00000138622","HCN4","HCN4",-1.05073258101595,-2.96395654613799,0.00613323797530266
"6419",10023,"ENSG00000165879","FRAT1","FRAT1",-0.137058501919377,-0.381114053040675,0.76685378325955
"6420",10024,"ENSG00000135451","TROAP","TROAP",-0.767830529518446,-7.61545289122014,1.31893094891833e-13
"6421",10025,"ENSG00000282092","MED16","MED16",-0.329592751726569,-3.94913435184784,0.00019350430877384
"6422",10025,"ENSG00000175221","MED16","MED16",-0.329592751726569,-3.94913435184784,0.00019350430877384
"6423",10026,"ENSG00000142892","PIGK","PIGK",-0.8024894724067,-8.77891099178167,1.03018431460121e-17
"6424",10036,"ENSG00000167670","CHAF1A","CHAF1A",-1.10842313257356,-14.4117239438317,8.76319570949223e-46
"6425",10038,"ENSG00000291803","PARP2","PARP2",-0.812463572887635,-8.36040469546929,3.60879555823904e-16
"6426",10038,"ENSG00000129484","PARP2","PARP2",-0.812463572887635,-8.36040469546929,3.60879555823904e-16
"6427",10039,"ENSG00000041880","PARP3","PARP3",1.12101540819736,9.54467082054177,9.88356813323975e-21
"6428",10040,"ENSG00000141198","TOM1L1","TOM1L1",0.623412713748743,7.02899327547683,9.27529108501601e-12
"6429",10042,"ENSG00000100281","HMGXB4","HMGXB4",-0.0648744622014201,-0.746280739019991,0.541208721966885
"6430",10043,"ENSG00000100284","TOM1","TOM1",0.885254095502813,9.42699849745295,2.97649337973433e-20
"6431",10044,"ENSG00000095370","SH2D3C","SH2D3C",0.71038783081162,0.805339421501948,0.506599521194035
"6432",10045,"ENSG00000125731","SH2D3A","SH2D3A",1.29883172599091,6.53777322201879,2.54221069036456e-10
"6433",10046,"ENSG00000013619","MAMLD1","MAMLD1",-0.568606007940566,-5.47420483907177,1.46445841609322e-07
"6434",10048,"ENSG00000010017","RANBP9","RANBP9",-0.165582445854836,-1.99112376969296,0.0753941197830165
"6435",10049,"ENSG00000105993","DNAJB6","DNAJB6",-0.401821619944164,-4.85381166740197,3.5868058576002e-06
"6436",10051,"ENSG00000113810","SMC4","SMC4",-0.822305885550618,-9.12282795045635,4.87164980270381e-19
"6437",10052,"ENSG00000182963","GJC1","GJC1",-0.485947297947787,-5.72308434555555,3.65743018582329e-08
"6438",10053,"ENSG00000129354","AP1M2","AP1M2",-1.97985674441216,-8.89669284010667,3.67178920272204e-18
"6439",10054,"ENSG00000126261","UBA2","UBA2",-0.460566136225409,-6.63410267183703,1.355387602976e-10
"6440",10055,"ENSG00000142230","SAE1","SAE1",-1.24321194095454,-16.3724813315442,9.41624816311535e-59
"6441",10056,"ENSG00000116120","FARSB","FARSB",-0.883082375274126,-11.9863304829996,5.03365149056589e-32
"6442",10057,"ENSG00000114770","ABCC5","ABCC5",0.0629389401756783,0.638317736844279,0.605022043393013
"6443",10058,"ENSG00000115657","ABCB6","ABCB6",0.944380290467028,9.73315471950858,1.64239124114442e-21
"6444",10059,"ENSG00000087470","DNM1L","DNM1L",-0.409859919254934,-5.49032741578268,1.34039232775159e-07
"6445",10060,"ENSG00000069431","ABCC9","ABCC9",-2.75285884829924,-12.9215405048286,4.97960094398561e-37
"6446",10061,"ENSG00000033050","ABCF2","ABCF2",-1.92634616149615,-25.0123091973423,8.62727981624295e-136
"6447",10062,"ENSG00000025434","NR1H3","NR1H3",1.8031100201487,11.0426350883405,2.33852673433473e-27
"6448",10063,"ENSG00000138495","COX17","COX17",-0.894051111007864,-7.23340675549775,2.18105469326682e-12
"6449",10066,"ENSG00000140497","SCAMP2","SCAMP2",-0.390490470423721,-4.62994097082538,1.04195044678192e-05
"6450",10067,"ENSG00000263290","SCAMP3","SCAMP3",-0.863668426636337,-11.1765006270442,5.36758914566874e-28
"6451",10067,"ENSG00000116521","SCAMP3","SCAMP3",-0.863668426636337,-11.1765006270442,5.36758914566874e-28
"6452",10068,"ENSG00000137496","IL18BP","IL18BP",0.834563513669366,5.36850151513604,2.58826017544213e-07
"6453",10069,"ENSG00000291523","RWDD2B","RWDD2B",0.286523874434742,3.0275196515722,0.0050489754012907
"6454",10069,"ENSG00000156253","RWDD2B","RWDD2B",0.286523874434742,3.0275196515722,0.0050489754012907
"6455",10071,"ENSG00000205277","MUC12","MUC12",2.09971665654074,3.18869551111274,0.00302912214910867
"6456",10072,"ENSG00000254986","DPP3","DPP3",-0.457290135532556,-6.03073302271861,6.03731260857913e-09
"6457",10073,"ENSG00000169371","SNUPN","SNUPN",0.0230611327719673,0.220767078350644,0.867832399706071
"6458",10075,"ENSG00000086758","HUWE1","HUWE1",-0.227024655119555,-3.77170258751427,0.000385719649493988
"6459",10076,"ENSG00000060656","PTPRU","PTPRU",1.16861300984173,12.1508330835089,7.11056121878518e-33
"6460",10077,"ENSG00000064201","TSPAN32","TSPAN32",7.86111515642889,6.44858828078582,4.52449470505687e-10
"6461",10078,"ENSG00000184281","TSSC4","TSSC4",-1.70997215531702,-16.5840510521586,3.03620565208966e-60
"6462",10079,"ENSG00000054793","ATP9A","ATP9A",0.342705317967541,4.00558915403076,0.000154410111873308
"6463",10081,"ENSG00000090470","PDCD7","PDCD7",0.0320351915403496,0.337380127108019,0.794395474140687
"6464",10082,"ENSG00000183098","GPC6","GPC6",0.699559902526879,4.27560380904498,5.04094289395414e-05
"6465",10084,"ENSG00000102103","PQBP1","PQBP1",-1.06622072570463,-11.6118643289064,3.99011783378383e-30
"6466",10084,"ENSG00000292208","PQBP1","PQBP1",-1.06622072570463,-11.6118643289064,3.99011783378383e-30
"6467",10085,"ENSG00000164176","EDIL3","EDIL3",-0.0475987192078909,-0.304588277680733,0.815691941717834
"6468",10087,"ENSG00000113163","CERT1","CERT1",0.844989937939295,9.40927568856908,3.51675260738753e-20
"6469",10089,"ENSG00000173338","KCNK7","KCNK7",-0.0528208201339987,-0.0782515134777708,0.954216890958651
"6470",10090,"ENSG00000111962","UST","UST",0.66473824461711,6.94240420819646,1.69623267458808e-11
"6471",10092,"ENSG00000162704","ARPC5","ARPC5",-0.209651913438149,-2.86732188664354,0.00821318729365992
"6472",10093,"ENSG00000241553","ARPC4","ARPC4",-0.380209363089674,-4.90038704614056,2.85352406344451e-06
"6473",10094,"ENSG00000111229","ARPC3","ARPC3",-0.0576890025063967,-0.774176247726837,0.524617136965762
"6474",10095,"ENSG00000130429","ARPC1B","ARPC1B",-0.943919580148125,-9.72380828890042,1.79727141313278e-21
"6475",10096,"ENSG00000115091","ACTR3","ACTR3",-0.608074889112605,-8.75560734679691,1.26258924505025e-17
"6476",10097,"ENSG00000138071","ACTR2","ACTR2",-0.26311513764415,-3.14405905739219,0.00349896837466269
"6477",10098,"ENSG00000168785","TSPAN5","TSPAN5",-0.727229314559838,-0.929239711931726,0.437963450765982
"6478",10099,"ENSG00000140391","TSPAN3","TSPAN3",-0.364348880105817,-4.70868950259258,7.208040736884e-06
"6479",10100,"ENSG00000134198","TSPAN2","TSPAN2",0.88512365076784,1.60732529851172,0.159560331761227
"6480",10101,"ENSG00000095906","NUBP2","NUBP2",-0.793968346847628,-8.66074179387194,2.86699793926346e-17
"6481",10102,"ENSG00000123297","TSFM","TSFM",-1.10286399340223,-11.0740870316941,1.65601110669207e-27
"6482",10103,"ENSG00000117472","TSPAN1","TSPAN1",1.22984340391231,3.96123831117852,0.000184395194474733
"6483",10105,"ENSG00000108179","PPIF","PPIF",-1.88602449178656,-22.7967079917847,6.07676230928182e-113
"6484",10106,"ENSG00000175215","CTDSP2","CTDSP2",1.22814752027276,16.3930471145153,6.73408309090176e-59
"6485",10107,"ENSG00000237703","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6486",10107,"ENSG00000229346","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6487",10107,"ENSG00000204613","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6488",10107,"ENSG00000237192","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6489",10107,"ENSG00000227472","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6490",10107,"ENSG00000229381","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6491",10107,"ENSG00000137394","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6492",10107,"ENSG00000235025","TRIM10","TRIM10",2.85846590997037,2.05721519794836,0.0654289643203654
"6493",10109,"ENSG00000163466","ARPC2","ARPC2",-0.331541128825727,-5.14972810569982,8.18072095623061e-07
"6494",10110,"ENSG00000101049","SGK2","SGK2",4.60586912239443,3.40280383612433,0.00147666695599777
"6495",10111,"ENSG00000113522","RAD50","RAD50",0.238528864131623,3.3712989593202,0.00164501937123285
"6496",10112,"ENSG00000112984","KIF20A","KIF20A",-0.399313616802573,-4.12981898689775,9.33015450867449e-05
"6497",10113,"ENSG00000138073","PREB","PREB",-1.28947398396826,-13.4546042225523,4.69333936686791e-40
"6498",10114,"ENSG00000110422","HIPK3","HIPK3",0.749253880052161,9.14946272206791,3.83224782802584e-19
"6499",10116,"ENSG00000169018","FEM1B","FEM1B",0.319667653306969,4.30396759577119,4.46310846191402e-05
