"ensembl_gene_id","external_gene_name","baseMean","log2FoldChange_HAS2","lfcSE_HAS2","stat_HAS2","pvalue_HAS2","padj_HAS2","DEG_HAS2","log2FoldChange_HAS3","lfcSE_HAS3","stat_HAS3","pvalue_HAS3","padj_HAS3","DEG_HAS3"
"ENSG00000118276","B4GALT6",949.701713373365,0.0404683003795583,0.135774139550071,0.298056025349616,0.765660403645908,0.908961295785056,FALSE,0.375838104182657,0.135245789164105,2.77892647531245,0.00545388681953236,0.0315092231825276,FALSE
"ENSG00000118292","C1orf54",30.5381839990767,-0.142104001898357,0.329863720674861,-0.430796092421531,0.666616641077587,0.860298127700557,FALSE,0.166734722470539,0.323351257166714,0.515645814806817,0.606101805623905,0.797569480329556,FALSE
"ENSG00000118298","CA14",33.7314295243216,-0.102694905616507,0.372873821075305,-0.275414630397898,0.782997705134192,0.916958307409542,FALSE,0.319754837074604,0.365667843498103,0.874440678227872,0.381878312740093,0.620924484307433,FALSE
"ENSG00000118307","DNAI7",6.66495388355346,-0.59237651776877,0.720964226304482,-0.821644814202743,0.411279075944175,0.705060417922317,FALSE,-0.616599672824722,0.724259867199708,-0.851351428885262,0.394574164244546,0.633841309976119,FALSE
"ENSG00000118363","SPCS2",1574.49091108371,0.154573355327679,0.140582134358591,1.09952346386633,0.271539805181185,0.589083213161214,FALSE,0.108232814321698,0.140668158434803,0.769419430281812,0.441644357521413,0.677217660814968,FALSE
"ENSG00000118369","USP35",487.883686859092,-0.145658688278475,0.133973278475331,-1.08722194407816,0.27693873504004,0.593129965050229,FALSE,-0.0784829166268612,0.133856028020981,-0.586323363894823,0.557658233247558,0.764968994353706,FALSE
"ENSG00000118402","ELOVL4",478.57215595838,0.0240322640309849,0.140861484914945,0.170609191330732,0.864531070257063,0.949349708014838,FALSE,0.588369865316828,0.139083537072627,4.23033435660751,2.33344216369097e-05,0.000329167762764525,FALSE
"ENSG00000118412","CASP8AP2",1852.63568500922,-0.0187336710933521,0.15376442409371,-0.121833585393817,0.903030814774901,0.965017241992839,FALSE,0.356556653355872,0.153491094619779,2.32297941609653,0.0201802582479385,0.0850976440901564,FALSE
"ENSG00000118418","HMGN3",4130.18494576946,-0.148536733723944,0.139467319321867,-1.06502895765241,0.286862825783624,0.602663498580031,FALSE,-0.278484359889622,0.139539515929554,-1.9957383256956,0.0459624130611384,0.155386532862861,FALSE
"ENSG00000118420","UBE3D",195.972548106295,0.444475889926579,0.161187890793864,2.75750174369488,0.00582449026658591,0.0775548844864597,FALSE,0.420504100951295,0.161588616851575,2.60231264518802,0.00925973942835596,0.0478987547675522,FALSE
"ENSG00000118432","CNR1",38.5982856999496,-1.74346993248237,0.313301383475023,-5.56483317483135,2.62403322449686e-08,3.27685520456276e-06,FALSE,-2.35228833811474,0.338176768649067,-6.95579518224019,3.50578891561386e-12,1.84343526719278e-10,FALSE
"ENSG00000118454","ANKRD13C",1857.93337409738,-0.0709523086253373,0.130364342894585,-0.544261621313971,0.586261452917631,0.815921746645355,FALSE,0.261438227871634,0.130079531309777,2.00983371664396,0.0444487909737597,0.151486142002421,FALSE
"ENSG00000118482","PHF3",5458.32162987118,-0.101197640396781,0.144338816903264,-0.701111749201907,0.483233278555698,0.754245385653795,FALSE,0.352114247983483,0.144215680869556,2.44158087290087,0.0146231126460081,0.0673123284727817,FALSE
"ENSG00000118495","PLAGL1",2007.75283756543,-0.130301137099985,0.149439052442508,-0.871934979312812,0.383243849793102,0.682482833466611,FALSE,0.0568341640082367,0.149319093907024,0.380622213282552,0.703483596032908,0.860545914742615,FALSE
"ENSG00000118496","FBXO30",1664.00684813053,0.0155304844521214,0.146635363876536,0.105912271375394,0.915651957683502,0.969321415451448,FALSE,0.428615977731987,0.146283837568024,2.93002962499308,0.00338929689751214,0.0215575379758512,FALSE
"ENSG00000118507","AKAP7",349.444217297607,0.0638436249169124,0.134764880581317,0.473740819132689,0.635684741240877,0.8435737789052,FALSE,0.242346706666231,0.134067992115984,1.80764030878133,0.0706625003599083,0.209493122900653,FALSE
"ENSG00000118508","RAB32",1441.32050862346,0.283719690989375,0.148770385148756,1.90709791270409,0.056507909506532,0.29111147593748,FALSE,0.567255761228589,0.148519665759637,3.81939831555123,0.000133777592262675,0.00149253339559483,FALSE
"ENSG00000118513","MYB",102.478044113835,0.336466638227363,0.21133959766398,1.59206623816106,0.111369822131736,0.400905579860237,FALSE,0.397872740655744,0.211068065822615,1.88504470870606,0.0594238019330086,0.185543406345389,FALSE
"ENSG00000118514","ALDH8A1",9.49023357307288,-0.109982279673278,0.601375848459578,-0.182884430685065,0.85488869937668,0.945775881275779,FALSE,-0.519024734036879,0.62103776974598,-0.835737791357155,0.403302429991994,0.641307259485089,FALSE
"ENSG00000118515","SGK1",2466.19724969583,-0.324825144812414,0.161768649874519,-2.00796102992993,0.0446474329692527,0.257274578312935,FALSE,-0.0865290478603312,0.161642555471078,-0.535311060927971,0.592434779075328,0.788391969425288,FALSE
"ENSG00000118518","RNF146",960.47740846742,0.0858656422139205,0.0977071845755345,0.878805817473333,0.379506571482017,0.680035919541542,FALSE,0.248701445523136,0.0973979157118749,2.55345757355683,0.0106659272001626,0.0532298721700549,FALSE
"ENSG00000118523","CCN2",2266.06018896894,-0.688510446747563,0.175268016983697,-3.928329073362,8.55381135967314e-05,0.00300897955736752,FALSE,-1.06172111417818,0.175582271164413,-6.04685830259022,1.47697546504219e-09,5.05543620968497e-08,FALSE
"ENSG00000118557","PMFBP1",43.3057686925743,-0.760860658467927,0.293126034845454,-2.59567751758754,0.00944046228249087,0.106071723704876,FALSE,-0.299125769001352,0.283749690049352,-1.05418888369297,0.291796448429769,0.529812637928213,FALSE
"ENSG00000118564","FBXL5",2916.49518806775,-0.135665628682974,0.0837213292504963,-1.62044284171671,0.105137183244583,0.390133723780032,FALSE,0.229647677619663,0.0834031175710489,2.75346634883322,0.00589678320046617,0.0335761280727109,FALSE
"ENSG00000118579","MED28",1927.48760032033,0.0371277375316894,0.0973286484033698,0.381467719327785,0.702856219866649,0.879035359605739,FALSE,0.158746225008438,0.0972233437565423,1.63279947875436,0.102511176748771,0.271018182932611,FALSE
"ENSG00000118596","SLC16A7",1533.8361749086,0.0954164082856328,0.201360308068326,0.473859069848342,0.635600408301166,0.8435737789052,FALSE,0.600135708886357,0.201021999708666,2.98542303706118,0.0028318638929905,0.0186200952818922,FALSE
"ENSG00000118600","RXYLT1",676.199655249053,0.252076707615223,0.121675329570046,2.07171584006359,0.0382919492404152,0.237322838474325,FALSE,0.329220811235175,0.121563913706273,2.70821168221557,0.00676468603738515,0.0373003554420073,FALSE
"ENSG00000118620","ZNF430",202.271481925374,-0.10535271224671,0.154560902982818,-0.681625884771275,0.49547554307734,0.762400890654914,FALSE,-0.118100052486053,0.15492672015736,-0.762296215695381,0.445883232001098,0.681006149575525,FALSE
"ENSG00000118640","VAMP8",2533.02344147558,0.252588087531642,0.161101387798763,1.56788275372995,0.116908497357668,0.410999414708204,FALSE,-0.18564634084867,0.161377863746681,-1.15038293690691,0.249986184805957,0.482241533237437,FALSE
