,ngram,False,True,n,False_q,True_q,fpr,fpr_sig
2532,IPR010442|IPR001781|IPR001781,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.58,False
2533,IPR010457,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.01,True
2534,IPR010457|IPR003961,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.01,True
2535,IPR010457|IPR003961|IPR003961,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.0,True
2536,IPR010472,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.44,False
2537,IPR010472|IPR015425,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.47,False
2538,IPR010472|IPR015425|IPR014767,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.44,False
2539,IPR010473,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.33,False
2540,IPR010473|IPR010472,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.68,False
2541,IPR010473|IPR010472|IPR015425,0.7468702812489645,1.0,2.0,1.0,1.0,0.65,False
2542,IPR010474,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.09,False
2543,IPR010474|IPR058898,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.05,True
2544,IPR010491,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.04,True
2545,IPR010504,0.9982009929498277,0.015050583882185735,8.0,1.0,0.11396532663553348,0.0,True
2546,IPR010504|IPR006723,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
2547,IPR010506,0.9999940523406898,0.000136269322199793,8.0,1.0,0.004373314209977207,0.0,True
2548,IPR010506|IPR022702,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2549,IPR010507,0.9998637306778002,0.0017990070501723117,8.0,1.0,0.02988896922263773,0.03,True
2550,IPR010507|IPR010507,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.06,False
2551,IPR010507|IPR010507|IPR010507,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.06,False
2552,IPR010507|IPR010507|IPR011017,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.02,True
2553,IPR010507|IPR011017,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.05,True
2554,IPR010507|IPR011017|IPR010507,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
2555,IPR010507|IPR057926,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.25,False
2556,IPR010507|IPR057926|IPR021893,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.23,False
2557,IPR010508,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.02,True
2558,IPR010508|IPR023362,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.02,True
2559,IPR010508|IPR023362|IPR000409,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.1,False
2560,IPR010526,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.07,False
2561,IPR010526|IPR005821,0.9992402040298105,0.008424795466179025,7.0,1.0,0.08692175916880611,0.04,True
2562,IPR010526|IPR005821|IPR044564,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.1,False
2563,IPR010536,0.7468702812489645,1.0,2.0,1.0,1.0,0.93,False
2564,IPR010536|IPR009496,0.7468702812489645,1.0,2.0,1.0,1.0,0.85,False
2565,IPR010560,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.26,False
2566,IPR010569,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.24,False
2567,IPR010578,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.13,False
2568,IPR010582,0.9982009929498277,0.015050583882185735,8.0,1.0,0.11396532663553348,0.0,True
2569,IPR010599,0.7468702812489645,1.0,2.0,1.0,1.0,0.78,False
2570,IPR010600,0.7468702812489645,1.0,2.0,1.0,1.0,0.98,False
2571,IPR010606,0.999954043487466,0.001511334995732321,5.0,1.0,0.026293157989726947,0.0,True
2572,IPR010606|IPR000433,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.01,True
2573,IPR010606|IPR000433|IPR010606,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.01,True
2574,IPR010625,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.84,False
2575,IPR010630,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.96,False
2576,IPR010652,0.7468702812489645,1.0,2.0,1.0,1.0,0.63,False
2577,IPR010660,0.9999998643017186,3.9770820256792034e-06,10.0,1.0,0.0002854108725928395,0.0,True
2578,IPR010660|IPR011656,0.9999614719249674,0.0007597959701894872,7.0,1.0,0.01615582624678634,0.0,True
2579,IPR010660|IPR011656|IPR024600,0.9996609677908262,0.00898320483765095,4.0,1.0,0.08692175916880611,0.0,True
2580,IPR010666,0.7468702812489645,1.0,2.0,1.0,1.0,1.0,False
2581,IPR010666|IPR010666,0.7468702812489645,1.0,2.0,1.0,1.0,0.72,False
2582,IPR010714,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.26,False
2583,IPR010844,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.44,False
2584,IPR010908,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.02,True
2585,IPR010909,0.9302288290914248,0.19113074117806017,17.0,1.0,0.46495601023341643,0.65,False
2586,IPR010911,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.04,True
2587,IPR010911|IPR000008,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2588,IPR010911|IPR000008|IPR000008,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2589,IPR010918,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.38,False
2590,IPR010926,0.9639036450206185,0.1442429315316284,10.0,1.0,0.4002702616669839,0.21,False
2591,IPR010926|IPR001452,0.7468702812489645,1.0,2.0,1.0,1.0,0.66,False
2592,IPR010987,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.76,False
2593,IPR010991,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.12,False
2594,IPR010991|IPR001660,0.6454476892363556,1.0,3.0,1.0,1.0,0.64,False
2595,IPR011016,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.59,False
2596,IPR011017,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.06,False
2597,IPR011017|IPR010507,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.02,True
2598,IPR011017|IPR010507|IPR010507,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
2599,IPR011017|IPR010507|IPR057926,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.12,False
2600,IPR011019,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.49,False
2601,IPR011019|IPR000299,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.1,False
2602,IPR011019|IPR000299|IPR001478,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.07,False
2603,IPR011021,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.65,False
2604,IPR011021|IPR011022,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.34,False
2605,IPR011022,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.76,False
2606,IPR011072,0.9996068196661962,0.0021355026344856416,19.0,1.0,0.034808019281978894,0.06,False
2607,IPR011072|IPR000008,0.6454476892363556,1.0,3.0,1.0,1.0,0.78,False
2608,IPR011072|IPR000008|IPR000719,0.7468702812489645,1.0,2.0,1.0,1.0,0.43,False
2609,IPR011072|IPR001452,0.5577922071864692,1.0,4.0,1.0,1.0,0.95,False
2610,IPR011072|IPR004328,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.0,True
2611,IPR011072|IPR004328|IPR001478,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.0,True
2612,IPR011072|IPR011072,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.1,False
2613,IPR011072|IPR011072|IPR000008,0.6454476892363556,1.0,3.0,1.0,1.0,0.71,False
2614,IPR011072|IPR011072|IPR011072,0.6454476892363556,1.0,3.0,1.0,1.0,0.77,False
2615,IPR011072|IPR015008,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.01,True
2616,IPR011074,0.5479185087561999,0.799263331568494,11.0,1.0,1.0,1.0,False
2617,IPR011074|IPR001251,0.5975159145168703,0.7677013460844311,10.0,1.0,1.0,0.99,False
2618,IPR011074|IPR001251|IPR009038,0.7468702812489645,1.0,2.0,1.0,1.0,0.82,False
2619,IPR011106,0.48203586763882567,1.0,5.0,1.0,1.0,1.0,False
2620,IPR011108,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.27,False
2621,IPR011108|IPR021718,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.02,True
2622,IPR011124,0.6454476892363556,1.0,3.0,1.0,1.0,1.0,False
2623,IPR011128,0.7468702812489645,1.0,2.0,1.0,1.0,0.6,False
2624,IPR011146,0.6454476892363556,1.0,3.0,1.0,1.0,0.97,False
2625,IPR011161,0.7468702812489645,1.0,2.0,1.0,1.0,1.0,False
2626,IPR011161|IPR003597,0.7468702812489645,1.0,2.0,1.0,1.0,1.0,False
2627,IPR011234,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.22,False
2628,IPR011259,0.5577922071864692,1.0,4.0,1.0,1.0,0.92,False
2629,IPR011320,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.53,False
2630,IPR011417,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.01,True
2631,IPR011417|IPR032422,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
2632,IPR011417|IPR032422|IPR002558,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.05,True
2633,IPR011489,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.72,False
2634,IPR011489|IPR000742,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.48,False
2635,IPR011489|IPR000742|IPR000742,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.37,False
2636,IPR011500,0.9116947497036338,0.25473125473151553,13.0,1.0,0.4667363096445889,0.55,False
2637,IPR011500|IPR017978,0.9116947497036338,0.25473125473151553,13.0,1.0,0.4667363096445889,0.58,False
2638,IPR011519,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.11,False
2639,IPR011519|IPR001881,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.11,False
2640,IPR011524,0.20073666843150592,1.0,11.0,1.0,1.0,1.0,False
2641,IPR011527,0.8290813632259401,0.3291635190928495,28.0,1.0,0.5610939631594948,0.96,False
2642,IPR011527|IPR003439,0.5854828091800104,0.651185802306159,24.0,1.0,0.8812669042734216,0.98,False
2643,IPR011527|IPR003439|IPR011527,0.8557570684683716,0.40248408548312975,10.0,1.0,0.6328774405633997,0.47,False
2644,IPR011539,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.2,False
2645,IPR011539|IPR002909,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.79,False
2646,IPR011545,0.999999992626025,3.611833793115199e-08,62.0,1.0,4.785216720263137e-06,0.03,True
2647,IPR011545|IPR001650,0.9999057773776378,0.00037341344434327285,39.0,1.0,0.009366151781173258,0.28,False
2648,IPR011545|IPR001650|IPR007502,0.5975159145168703,0.7677013460844311,10.0,1.0,1.0,1.0,False
2649,IPR011545|IPR001650|IPR025313,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.11,False
2650,IPR011545|IPR001650|IPR032284,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2651,IPR011545|IPR001650|IPR048392,0.6454476892363556,1.0,3.0,1.0,1.0,0.65,False
2652,IPR011545|IPR001650|IPR059032,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2653,IPR011545|IPR002999,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.05,True
2654,IPR011545|IPR041204,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2655,IPR011545|IPR041204|IPR001650,1.0,0.01842822848613467,2.0,1.0,0.11396532663553348,0.0,True
2656,IPR011547,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.09,False
2657,IPR011547|IPR002645,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.02,True
2658,IPR011598,0.9999999984060548,7.941182777228615e-09,66.0,1.0,1.29079791961987e-06,0.48,False
2659,IPR011598|IPR000014,0.9998663171775736,0.0008833597356193311,17.0,1.0,0.018112379975972554,0.07,False
2660,IPR011598|IPR000014|IPR000014,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.12,False
2661,IPR011598|IPR000014|IPR014935,0.995955204245815,0.03633722344687276,6.0,1.0,0.1777977590435526,0.03,True
2662,IPR011598|IPR003327,0.5577922071864692,1.0,4.0,1.0,1.0,0.53,False
2663,IPR011598|IPR021802,0.9999990960249697,2.3600554289902024e-05,9.0,1.0,0.0011187528808800345,0.0,True
2664,IPR011598|IPR022575,0.9636627765531273,0.19060504021099728,6.0,1.0,0.46495601023341643,0.33,False
2665,IPR011607,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.19,False
2666,IPR011614,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.01,True
2667,IPR011614|IPR010582,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.01,True
2668,IPR011615,0.9427284555676069,0.24393843852243893,7.0,1.0,0.46495601023341643,0.16,False
2669,IPR011615|IPR010991,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.36,False
2670,IPR011615|IPR010991|IPR001660,0.6454476892363556,1.0,3.0,1.0,1.0,0.35,False
2671,IPR011625,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.21,False
2672,IPR011625|IPR000020,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.27,False
2673,IPR011625|IPR000020|IPR001599,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.24,False
2674,IPR011625|IPR001599,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.66,False
2675,IPR011625|IPR001599|IPR022041,0.7468702812489645,1.0,2.0,1.0,1.0,0.42,False
2676,IPR011626,0.3110807983458626,1.0,8.0,1.0,1.0,1.0,False
2677,IPR011626|IPR009048,0.3599811304973282,1.0,7.0,1.0,1.0,0.98,False
2678,IPR011626|IPR009048|IPR002350,0.5577922071864692,1.0,4.0,1.0,1.0,0.34,False
2679,IPR011641,0.7022834555575872,0.6889192016541374,8.0,1.0,0.9272324863107394,0.92,False
2680,IPR011641|IPR000716,0.7468702812489645,1.0,2.0,1.0,1.0,0.53,False
2681,IPR011641|IPR000742,0.7468702812489645,1.0,2.0,1.0,1.0,0.96,False
2682,IPR011641|IPR000742|IPR000859,0.7468702812489645,1.0,2.0,1.0,1.0,0.83,False
2683,IPR011641|IPR003961,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.73,False
2684,IPR011641|IPR003961|IPR003961,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.7,False
2685,IPR011641|IPR011641,0.7468702812489645,1.0,2.0,1.0,1.0,0.95,False
2686,IPR011641|IPR011641|IPR000742,0.7468702812489645,1.0,2.0,1.0,1.0,0.95,False
2687,IPR011642,0.7468702812489645,1.0,2.0,1.0,1.0,0.91,False
2688,IPR011642|IPR011657,0.7468702812489645,1.0,2.0,1.0,1.0,0.77,False
2689,IPR011656,0.9992000658393106,0.0063915804200371604,10.0,1.0,0.0757460918126881,0.01,True
2690,IPR011656|IPR024600,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.02,True
2691,IPR011657,0.7468702812489645,1.0,2.0,1.0,1.0,0.82,False
2692,IPR011665,0.7468702812489645,1.0,2.0,1.0,1.0,0.4,False
2693,IPR011677,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.19,False
2694,IPR011677|IPR011677,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.12,False
2695,IPR011705,0.9997929448395129,0.0008488067898694071,33.0,1.0,0.01775621329253128,0.67,False
2696,IPR011705|IPR012983,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.42,False
2697,IPR011705|IPR056737,0.7468702812489645,1.0,2.0,1.0,1.0,0.96,False
2698,IPR011707,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.04,True
2699,IPR011707|IPR001117,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.24,False
2700,IPR011709,0.9770131625385537,0.08830525029636611,13.0,1.0,0.2843895207094114,0.26,False
2701,IPR011709|IPR056371,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.03,True
2702,IPR011722,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.14,False
2703,IPR011761,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.55,False
2704,IPR011761|IPR005811,0.7468702812489645,1.0,2.0,1.0,1.0,0.26,False
2705,IPR011762,0.9999763994457102,0.0003616068580195749,9.0,1.0,0.009114256757986066,0.0,True
2706,IPR011762|IPR011763,0.9999614719249674,0.0007597959701894872,7.0,1.0,0.01615582624678634,0.0,True
2707,IPR011763,0.9972409582378274,0.015891616134232418,12.0,1.0,0.11396532663553348,0.0,True
2708,IPR011765,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.06,False
2709,IPR011765|IPR007863,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.0,True
2710,IPR011987,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.18,False
2711,IPR012000,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.02,True
2712,IPR012001,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.11,False
2713,IPR012001|IPR012000,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.0,True
2714,IPR012308,0.7468702812489645,1.0,2.0,1.0,1.0,0.88,False
2715,IPR012309,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.29,False
2716,IPR012309|IPR001357,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.12,False
2717,IPR012313,0.9964042427096368,0.024214445155643746,9.0,1.0,0.13183987156924262,0.02,True
2718,IPR012315,0.8608175653770442,0.5179641323611743,5.0,1.0,0.73003837204315,0.5,False
2719,IPR012317,0.8088692588219398,0.4119309771710547,17.0,1.0,0.6467479061205833,0.76,False
2720,IPR012336,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.29,False
2721,IPR012336|IPR041861,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.01,True
2722,IPR012461,0.7468702812489645,1.0,2.0,1.0,1.0,0.94,False
2723,IPR012496,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.5,False
2724,IPR012577,0.5577922071864692,1.0,4.0,1.0,1.0,0.92,False
2725,IPR012583,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.1,False
2726,IPR012617,0.6454476892363556,1.0,3.0,1.0,1.0,0.46,False
2727,IPR012642,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
2728,IPR012642|IPR015395,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.19,False
2729,IPR012682,0.5577922071864692,1.0,4.0,1.0,1.0,0.94,False
2730,IPR012682|IPR011598,0.5577922071864692,1.0,4.0,1.0,1.0,0.92,False
2731,IPR012682|IPR011598|IPR003327,0.5577922071864692,1.0,4.0,1.0,1.0,0.43,False
2732,IPR012858,0.7468702812489645,1.0,2.0,1.0,1.0,0.95,False
2733,IPR012896,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.12,False
2734,IPR012896|IPR014836,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.05,True
2735,IPR012908,0.7468702812489645,1.0,2.0,1.0,1.0,0.45,False
2736,IPR012911,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.22,False
2737,IPR012913,1.0,0.00033903220917370317,4.0,1.0,0.008937650126533287,0.0,True
2738,IPR012919,0.9895802898541258,0.050768723455671336,11.0,1.0,0.19723458202665697,0.04,True
2739,IPR012936,0.5577922071864692,1.0,4.0,1.0,1.0,0.72,False
2740,IPR012943,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.44,False
2741,IPR012943|IPR056273,0.6454476892363556,1.0,3.0,1.0,1.0,0.6,False
2742,IPR012943|IPR056273|IPR010630,0.7468702812489645,1.0,2.0,1.0,1.0,0.26,False
2743,IPR012947,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.27,False
2744,IPR012947|IPR002314,0.7468702812489645,1.0,2.0,1.0,1.0,0.79,False
2745,IPR012947|IPR002314|IPR004154,0.7468702812489645,1.0,2.0,1.0,1.0,0.66,False
2746,IPR012947|IPR003156,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.08,False
2747,IPR012956,0.7468702812489645,1.0,2.0,1.0,1.0,0.79,False
2748,IPR012957,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.11,False
2749,IPR012958,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.0,True
2750,IPR012958|IPR001965,0.999954043487466,0.001511334995732321,5.0,1.0,0.026293157989726947,0.0,True
2751,IPR012958|IPR001965|IPR001965,0.999954043487466,0.001511334995732321,5.0,1.0,0.026293157989726947,0.0,True
2752,IPR012966,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.05,True
2753,IPR012975,0.991575204533821,0.05727154443239308,7.0,1.0,0.2142810065765207,0.03,True
2754,IPR012978,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.01,True
2755,IPR012983,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.61,False
2756,IPR012984,0.7468702812489645,1.0,2.0,1.0,1.0,0.57,False
2757,IPR012989,0.6454476892363556,1.0,3.0,1.0,1.0,0.94,False
2758,IPR012989|IPR001012,0.6454476892363556,1.0,3.0,1.0,1.0,0.91,False
2759,IPR012990,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.45,False
2760,IPR012990|IPR006900,0.7468702812489645,1.0,2.0,1.0,1.0,0.99,False
2761,IPR012990|IPR006900|IPR007123,0.7468702812489645,1.0,2.0,1.0,1.0,0.99,False
2762,IPR012996,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.4,False
2763,IPR012996|IPR000504,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.39,False
2764,IPR013010,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.42,False
2765,IPR013010|IPR018121,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.21,False
2766,IPR013057,0.9639036450206185,0.1442429315316284,10.0,1.0,0.4002702616669839,0.24,False
2767,IPR013057|IPR013057,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.17,False
2768,IPR013079,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.23,False
2769,IPR013086,0.6454476892363556,1.0,3.0,1.0,1.0,0.57,False
2770,IPR013087,1.0,2.4837125352424127e-26,367.0,1.0,6.416671334798773e-23,1.0,False
2771,IPR013087|IPR000949,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.1,False
2772,IPR013087|IPR000949|IPR001005,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.08,False
2773,IPR013087|IPR001356,0.9757855548443563,0.11179895856595432,9.0,1.0,0.33840961857661744,0.55,False
2774,IPR013087|IPR001356|IPR001356,0.908414135386015,0.4422077928135309,4.0,1.0,0.6539460977296835,0.65,False
2775,IPR013087|IPR001356|IPR003604,0.7468702812489645,1.0,2.0,1.0,1.0,0.77,False
2776,IPR013087|IPR001356|IPR013087,0.9798089903994711,0.1391824346229558,5.0,1.0,0.39276659732212593,0.3,False
2777,IPR013087|IPR001452,0.9984886650042677,0.020191009600528883,5.0,1.0,0.11396532663553348,0.04,True
2778,IPR013087|IPR001452|IPR001452,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.01,True
2779,IPR013087|IPR001965,0.9964042427096368,0.024214445155643746,9.0,1.0,0.13183987156924262,0.01,True
2780,IPR013087|IPR001965|IPR001965,0.7468702812489645,1.0,2.0,1.0,1.0,0.8,False
2781,IPR013087|IPR003604,0.3110807983458626,1.0,8.0,1.0,1.0,0.99,False
2782,IPR013087|IPR003604|IPR003604,0.7468702812489645,1.0,2.0,1.0,1.0,0.95,False
2783,IPR013087|IPR003604|IPR013087,0.3110807983458626,1.0,8.0,1.0,1.0,0.98,False
2784,IPR013087|IPR004827,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.38,False
2785,IPR013087|IPR013087,1.0,1.359829533187409e-19,311.0,1.0,1.0037484568541917e-16,1.0,False
2786,IPR013087|IPR013087|IPR001356,0.9849494161178143,0.08260412076251746,8.0,1.0,0.2843895207094114,0.42,False
2787,IPR013087|IPR013087|IPR003604,0.3110807983458626,1.0,8.0,1.0,1.0,0.99,False
2788,IPR013087|IPR013087|IPR013087,1.0,8.869343255504866e-18,277.0,1.0,4.582789660119365e-15,1.0,False
2789,IPR013087|IPR013087|IPR057618,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.04,True
2790,IPR013087|IPR057618,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.05,True
2791,IPR013087|IPR057618|IPR013087,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.04,True
2792,IPR013087|IPR059034,0.9815717715138653,0.2531297187510355,2.0,1.0,0.46495601023341643,0.04,True
2793,IPR013092,0.8093949597890027,0.5834359507912101,6.0,1.0,0.8017589249303677,0.98,False
2794,IPR013094,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.13,False
2795,IPR013094|IPR013094,0.997499924633707,0.05028453472581799,3.0,1.0,0.19723458202665697,0.03,True
2796,IPR013098,0.949715465274182,0.35455231076364435,3.0,1.0,0.5610939631594948,0.24,False
2797,IPR013099,0.9173958792374826,0.29771654444241274,8.0,1.0,0.5374917488238807,0.92,False
2798,IPR013099|IPR004178,0.5577922071864692,1.0,4.0,1.0,1.0,0.91,False
2799,IPR013106,0.9895802898541258,0.050768723455671336,11.0,1.0,0.19723458202665697,0.43,False
2800,IPR013106|IPR003598,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.1,False
2801,IPR013106|IPR003598|IPR003598,0.9910167951623491,0.09158586461398503,4.0,1.0,0.2843895207094114,0.1,False
2802,IPR013111,0.999755395383494,0.004044795754185002,6.0,1.0,0.05096727829572154,0.01,True
